mean_pred_class0,mean_pred_class1,y,y_pred,var_pred_class0,var_pred_class1,pred_prob_class0,pred_prob_class1,pred_prob_std_class0,pred_prob_std_class1
-0.62661624,-5.274626,0,0,1.4136279,7.35448,0.96344155,0.03655848,0.08313567,0.08313567
-0.7792289,-4.759859,0,0,1.4193289,7.283121,0.937517,0.06248303,0.11736044,0.11736044
-0.3633175,-6.174532,0,0,1.4070075,7.216846,0.98962903,0.0103708785,0.030386396,0.030386394
-0.35774398,-6.117343,0,0,1.3326981,6.8357763,0.9876162,0.012383843,0.051252823,0.051252823
-0.6655359,-5.35981,0,0,1.3892224,7.0460773,0.9694291,0.030570913,0.061916586,0.061916586
-0.56014466,-5.6776323,0,0,1.350219,6.920981,0.97663766,0.023362298,0.061396815,0.06139681
-0.5478225,-5.599208,0,0,1.4240906,7.393792,0.97234154,0.027658328,0.070768975,0.070768975
-0.6273439,-5.294306,0,0,1.4305623,7.4691477,0.9619743,0.03802571,0.07625978,0.07625978
-0.49511123,-5.7668524,0,0,1.4205725,7.3535852,0.9839825,0.016017552,0.034198906,0.034198906
-0.5969877,-5.468877,0,0,1.4298384,7.459371,0.9660182,0.033981796,0.07338061,0.07338061
-0.6455414,-5.338502,0,0,1.3547814,6.8987765,0.9754668,0.024533242,0.04828484,0.048284844
-0.5159018,-5.734892,0,0,1.4242833,7.3936014,0.97498906,0.025010979,0.05876791,0.05876791
-0.68751025,-5.1470966,0,0,1.4300959,7.45115,0.96235085,0.03764909,0.081117004,0.081117004
-0.5271821,-5.638319,0,0,1.4346173,7.5231123,0.9626758,0.037324104,0.084109575,0.084109575
-0.6290052,-5.366742,0,0,1.4203417,7.3270354,0.9756571,0.02434294,0.04844016,0.04844016
-0.52659655,-5.6684103,0,0,1.4269288,7.4342775,0.97981757,0.02018248,0.03826952,0.03826952
-0.7768307,-4.777793,0,0,1.4067719,7.1481657,0.94500124,0.05499876,0.11042535,0.11042535
-0.52509713,-5.6747475,0,0,1.414963,7.275786,0.9758345,0.024165524,0.05747855,0.05747855
-0.65626264,-5.1749277,0,0,1.4265654,7.4140563,0.95243734,0.04756269,0.11151356,0.111513555
-0.46498847,-5.8849835,0,0,1.429002,7.4680934,0.9804434,0.019556468,0.06558461,0.06558461
-0.5839069,-5.404435,0,0,1.3843691,7.029579,0.9743473,0.025652708,0.05262891,0.05262891
-0.44587755,-5.8430567,0,0,1.4221528,7.3586693,0.9777194,0.022280592,0.05809398,0.05809398
-5.851814,-0.5030384,1,1,7.03705,1.4894,0.01999412,0.98000586,0.039636098,0.039636105
-4.8568106,-0.6748512,1,1,7.3734646,1.5134012,0.053455714,0.94654423,0.09240741,0.092407405
-4.244276,-0.85044026,1,1,7.178163,1.503069,0.09190601,0.9080939,0.14015868,0.14015868
-4.8815274,-0.68407273,1,1,7.310378,1.509904,0.058299113,0.94170094,0.11578693,0.115786925
-2.852178,-1.3042514,1,1,6.180192,1.4439222,0.23545425,0.7645458,0.20460616,0.20460616
-5.560708,-0.59584427,1,1,6.929293,1.4774228,0.026152601,0.9738473,0.051662527,0.051662527
-5.975523,-0.4616549,1,1,6.744392,1.4325391,0.016510904,0.98348916,0.0379443,0.0379443
-5.0649595,-0.66479266,1,1,7.209319,1.5033475,0.042562168,0.9574378,0.08230694,0.08230694
-6.7773,-0.24303794,1,1,6.2362394,1.3673478,0.004365333,0.9956346,0.018274302,0.018274304
-4.788409,-0.71327853,1,1,7.272691,1.5078851,0.052721202,0.9472788,0.09579318,0.09579318
-6.2859225,-0.44916534,1,1,6.174742,1.3606836,0.006253151,0.9937468,0.009959189,0.009959189
-5.37018,-0.56741476,1,1,7.3260374,1.5108215,0.025349852,0.97465014,0.046528377,0.04652838
-6.1157503,-0.46339035,1,1,6.5614867,1.4246455,0.009155628,0.99084437,0.016726565,0.016726566
-5.6680775,-0.5066173,1,1,6.955344,1.4747335,0.0190127,0.9809873,0.04509067,0.04509067
-4.444912,-0.80039907,1,1,6.987112,1.4889251,0.074746944,0.92525303,0.11805816,0.11805816
-4.3460693,-0.82979965,1,1,7.1532946,1.5004684,0.0802197,0.9197803,0.13901891,0.13901891
-6.374831,-0.31538892,1,1,6.4181905,1.3974916,0.006033511,0.99396646,0.015791457,0.015791457
-5.3527937,-0.5635011,1,1,7.45101,1.5172874,0.044760387,0.95523953,0.108632796,0.108632796
-4.7552156,-0.7025192,1,1,7.144708,1.5009538,0.048500985,0.951499,0.08509781,0.08509781
-6.168354,-0.40340924,1,1,7.074845,1.4907018,0.013648307,0.9863517,0.03863991,0.03863991
-5.0501585,-0.63682103,1,1,7.094153,1.4963609,0.040393297,0.95960677,0.065158986,0.065158986
-4.874441,-0.6970284,1,1,6.948584,1.486004,0.03966307,0.9603369,0.07918187,0.07918187
-5.356471,-0.628299,1,1,6.939607,1.474187,0.025604934,0.97439516,0.050621897,0.050621904
-6.6275883,-0.2891314,1,1,6.183755,1.357956,0.0049880655,0.99501187,0.009399646,0.009399643
-5.707998,-0.47263527,1,1,6.801253,1.4392272,0.018199034,0.9818009,0.035869688,0.035869684
-6.466913,-0.37215447,1,1,6.153968,1.3529874,0.0059444285,0.9940556,0.011210746,0.011210743
-6.199394,-0.38460088,1,1,6.7742896,1.4539119,0.014752162,0.98524785,0.03815502,0.03815502
-5.904811,-0.49012327,1,1,6.978958,1.4783031,0.015377077,0.98462296,0.03246123,0.03246123
-3.9969382,-0.9247205,1,1,6.915456,1.4850379,0.10076056,0.8992395,0.14947407,0.14947407
-6.177391,-0.46114445,1,1,6.4347563,1.4115964,0.009511687,0.9904883,0.019092893,0.019092893
-5.1082487,-0.59829736,1,1,7.3159337,1.509947,0.03805711,0.9619429,0.07473653,0.07473653
-5.624454,-0.5358784,1,1,7.026937,1.4847242,0.025647286,0.9743527,0.064792834,0.064792834
-5.725949,-0.48846102,1,1,7.069085,1.4923488,0.022179166,0.9778209,0.06545115,0.06545115
