mean_pred_class0,mean_pred_class1,y,y_pred,var_pred_class0,var_pred_class1,pred_prob_class0,pred_prob_class1,pred_prob_std_class0,pred_prob_std_class1
-0.6787436,-4.477774,0,0,1.3519366,6.54439,0.94546354,0.054536533,0.07776556,0.07776557
-0.68376374,-5.081227,0,0,1.3561113,6.6187663,0.96999407,0.030005995,0.055893105,0.055893105
-0.4506886,-5.590198,0,0,1.3155549,6.2246494,0.9871596,0.012840441,0.023841359,0.023841359
-0.64828706,-4.978478,0,0,1.4045975,7.1755595,0.96014285,0.03985718,0.07931325,0.07931324
-0.7552755,-4.849623,0,0,1.2766492,6.002813,0.96632767,0.03367247,0.05058358,0.050583575
-0.3982556,-5.8539977,0,0,1.3472097,6.50058,0.98808455,0.011915431,0.024869232,0.024869233
-0.6307435,-5.3606844,0,0,1.366554,6.768469,0.97108793,0.028912034,0.056891292,0.05689129
-0.575196,-5.239308,0,0,1.3453281,6.466927,0.9757604,0.02423954,0.053006884,0.053006887
-0.39259887,-5.9042954,0,0,1.3910263,7.0113993,0.98438996,0.015610035,0.049870063,0.049870063
-0.7219794,-4.4375186,0,0,1.3044403,6.0863557,0.9485873,0.051412698,0.072565176,0.072565176
-0.4021474,-6.2599697,0,0,1.4184678,7.441124,0.9883872,0.011612768,0.029734623,0.02973462
-0.8243859,-4.5321217,0,0,1.4083583,7.1650195,0.95110124,0.048898757,0.089749105,0.089749105
-0.30840945,-6.2473216,0,0,1.3759739,6.8700805,0.98785377,0.01214613,0.03280695,0.03280695
-0.52314925,-5.548433,0,0,1.3797848,6.852544,0.97357976,0.026420176,0.07029372,0.07029371
-0.41946483,-5.6696067,0,0,1.344383,6.498778,0.98210835,0.017891591,0.034186263,0.034186266
-0.46463418,-5.8079,0,0,1.3237507,6.2774878,0.98884505,0.011154936,0.019366695,0.01936669
-1.0896451,-3.4859986,0,0,1.3362448,6.384674,0.84212506,0.15787491,0.18088669,0.18088669
-0.5019257,-5.625094,0,0,1.1784217,5.619717,0.9884719,0.011528061,0.016969407,0.016969407
-1.0721478,-4.038003,0,0,1.3056242,6.171849,0.911325,0.08867495,0.10202715,0.10202715
-0.4423175,-5.890406,0,0,1.3623989,6.7034044,0.9860677,0.013932205,0.029991454,0.029991454
-0.96386456,-3.7352605,0,0,1.2753537,5.887694,0.9033639,0.096636064,0.10812397,0.10812398
-0.26860356,-6.9820075,0,0,1.4067633,7.2606425,0.9952349,0.0047650635,0.011436546,0.011436547
-0.51165223,-5.6277485,0,0,1.4090607,7.235389,0.9749947,0.025005281,0.055452827,0.055452824
-0.36814427,-6.1135936,0,0,1.3737748,6.7775226,0.98741835,0.012581678,0.029814223,0.029814221
-1.4821966,-2.427277,0,0,1.3190992,5.8899646,0.6530122,0.34698772,0.23798262,0.23798262
-0.44726753,-5.9153857,0,0,1.347297,6.6108646,0.9872361,0.012763894,0.024847925,0.024847928
-0.38860202,-6.4565396,0,0,1.3038566,6.148337,0.99358183,0.0064181965,0.011951876,0.011951878
-0.6706822,-4.773047,0,0,1.2555645,5.84346,0.9749636,0.025036434,0.026685026,0.026685026
-0.46182132,-5.18418,0,0,1.3076923,6.2297497,0.97611296,0.023887003,0.04148555,0.041485548
-0.45794964,-5.7180514,0,0,1.3623211,6.664819,0.9854842,0.014515847,0.02813316,0.02813316
-0.75259995,-4.5863233,0,0,1.3791373,6.7987795,0.9422647,0.057735264,0.1108712,0.1108712
-0.57510924,-5.0752873,0,0,1.3670495,6.724085,0.97550964,0.024490315,0.043434132,0.043434132
-0.452703,-5.992715,0,0,1.3939626,7.0920177,0.98164856,0.018351445,0.053773787,0.05377379
-0.18051934,-6.591433,0,0,1.2705867,6.1262293,0.9957804,0.0042195646,0.010672006,0.010672007
-0.71873593,-5.1991644,0,0,1.4029558,7.1222005,0.96222925,0.037770767,0.07629472,0.07629472
-1.1694481,-3.6560607,0,0,1.3147042,6.0309925,0.8662311,0.13376887,0.1371268,0.1371268
-0.47175634,-6.048855,0,0,1.4329817,7.73432,0.96929455,0.030705465,0.08406289,0.08406289
-0.3714583,-5.9164968,0,0,1.26285,5.9289045,0.99109554,0.008904463,0.021238843,0.02123884
-0.17854166,-7.0025554,0,0,1.3454988,6.5081215,0.996743,0.0032569147,0.0068919826,0.0068919836
-0.29940474,-6.456664,0,0,1.3799918,6.885815,0.99274486,0.007255165,0.017052852,0.017052852
-0.2922814,-6.6681666,0,0,1.3212535,6.2914095,0.9960784,0.0039216415,0.005871251,0.005871249
-0.9346564,-3.9881673,0,0,1.2706006,5.9620976,0.9190151,0.08098482,0.09432646,0.09432646
-0.39843798,-6.3213563,0,0,1.4267509,7.595876,0.98963654,0.010363482,0.021584783,0.02158478
-0.60370016,-5.2879415,0,0,1.3487322,6.5949364,0.9676869,0.032313123,0.06695833,0.06695833
-0.56566215,-5.209554,0,0,1.3618543,6.6298256,0.9762971,0.023702944,0.05532511,0.055325106
-0.3874452,-6.34084,0,0,1.2843115,6.173275,0.99214476,0.007855268,0.0184029,0.0184029
-0.42878175,-6.023313,0,0,1.381921,6.884462,0.987958,0.012042044,0.023427604,0.023427598
-0.3164866,-6.496568,0,0,1.2473342,5.8707604,0.9950168,0.004983243,0.009382066,0.009382069
-0.39474082,-6.4025126,0,0,1.414727,7.3621483,0.9848459,0.0151540935,0.034810714,0.034810714
-0.38752246,-6.3345194,0,0,1.4018662,7.138826,0.9887551,0.011244937,0.029180901,0.029180901
-0.6125746,-5.254839,0,0,1.3824723,6.874598,0.96904415,0.030955838,0.06327267,0.06327266
-0.24186897,-7.0394607,0,0,1.3678577,6.9019976,0.995543,0.0044569997,0.011144671,0.011144669
-0.6389761,-5.1647477,0,0,1.3756278,6.7570515,0.95926076,0.040739257,0.08110362,0.08110362
-0.37926316,-5.644369,0,0,1.3530462,6.6493835,0.98379457,0.016205408,0.042480204,0.042480204
-0.83112645,-4.7163568,0,0,1.3578146,6.5448937,0.9615506,0.038449276,0.05467346,0.05467346
-0.7007688,-4.7322865,0,0,1.3825643,6.825991,0.95449114,0.045508817,0.068819165,0.06881916
-0.7326286,-4.665893,0,0,1.3666565,6.642606,0.9555457,0.044454265,0.08816658,0.08816658
-0.33873737,-6.599321,0,0,1.4136331,7.3823724,0.9883392,0.011660813,0.035076287,0.035076287
-0.54539156,-5.387749,0,0,1.4034569,7.140688,0.967668,0.032332037,0.07121381,0.07121381
-0.41776586,-5.3947453,0,0,1.3459003,6.4807363,0.98308897,0.016911054,0.03429931,0.03429931
-0.5751498,-5.1406436,0,0,1.3723862,6.8074994,0.9600575,0.039942577,0.08312129,0.08312129
-0.89222026,-4.7157893,0,0,1.3242266,6.220304,0.95309275,0.046907216,0.069443166,0.069443166
-0.5431864,-5.981402,0,0,1.3204567,6.4597907,0.9859012,0.0140988985,0.023159306,0.023159303
