mean_pred_class0,mean_pred_class1,y,y_pred,var_pred_class0,var_pred_class1,pred_prob_class0,pred_prob_class1,pred_prob_std_class0,pred_prob_std_class1
-0.39259982,-5.904306,0,0,1.3910244,7.0114007,0.9853671,0.014632871,0.03558481,0.03558481
-0.72197986,-4.4375224,0,0,1.3044403,6.0863543,0.9436746,0.05632539,0.078399464,0.07839946
-0.40214872,-6.25997,0,0,1.4184678,7.441124,0.9851641,0.014835888,0.04081528,0.04081528
-0.8243902,-4.532128,0,0,1.4083593,7.165023,0.92405516,0.075944915,0.14029047,0.14029048
-0.3084085,-6.247329,0,0,1.3759744,6.8700805,0.98835963,0.011640373,0.027411763,0.027411763
-0.523154,-5.5484395,0,0,1.3797853,6.852543,0.9826857,0.017314339,0.028005408,0.028005406
-0.41946363,-5.669619,0,0,1.344384,6.498779,0.9843934,0.0156065095,0.030845989,0.03084599
-0.46463847,-5.8079066,0,0,1.3237498,6.2774873,0.9868209,0.013179125,0.023040673,0.02304067
-1.0896475,-3.4860024,0,0,1.3362434,6.3846726,0.86364,0.13635992,0.16141176,0.16141176
-0.50193,-5.625095,0,0,1.1784232,5.619716,0.9892155,0.010784475,0.014148882,0.014148881
-1.0721512,-4.038003,0,0,1.3056257,6.17185,0.915666,0.084333904,0.10586265,0.10586265
-0.4423225,-5.890411,0,0,1.3623989,6.703403,0.98794174,0.012058146,0.024777794,0.024777794
-0.96386456,-3.7352614,0,0,1.2753527,5.887693,0.89543664,0.10456329,0.12189718,0.121897176
-0.2686038,-6.982009,0,0,1.4067638,7.260643,0.9937997,0.0062002433,0.022417817,0.022417817
-0.51165485,-5.6277485,0,0,1.4090607,7.2353888,0.97591215,0.024087878,0.05650618,0.05650618
-0.3681481,-6.1135964,0,0,1.3737752,6.777521,0.9881917,0.011808338,0.026130877,0.026130874
-1.482198,-2.4272752,0,0,1.3190992,5.889965,0.68837965,0.31162038,0.23031345,0.23031346
-0.4472685,-5.915385,0,0,1.347297,6.610864,0.98621875,0.013781223,0.026942102,0.026942099
-0.38860726,-6.4565415,0,0,1.3038571,6.1483335,0.9922913,0.007708738,0.0150730135,0.015073015
-0.67069125,-4.773046,0,0,1.255564,5.843461,0.96938753,0.030612446,0.04731721,0.04731721
-0.4618194,-5.1841893,0,0,1.3076932,6.2297487,0.9755136,0.024486385,0.043707468,0.043707468
-0.4579532,-5.718058,0,0,1.3623211,6.6648216,0.9817139,0.0182862,0.041318845,0.041318845
-0.75259995,-4.586323,0,0,1.3791373,6.798779,0.9384947,0.061505347,0.10548869,0.10548869
-0.57511306,-5.075299,0,0,1.3670495,6.7240863,0.96393234,0.036067583,0.070817195,0.070817195
-0.4527061,-5.9927135,0,0,1.3939631,7.0920177,0.98346674,0.016533226,0.03567205,0.035672054
-0.18052077,-6.591437,0,0,1.2705863,6.126231,0.99602455,0.003975436,0.0069618537,0.0069618556
-0.7187388,-5.199164,0,0,1.4029582,7.1222014,0.96864563,0.0313544,0.05875079,0.058750793
-1.1694503,-3.6560616,0,0,1.3147027,6.0309916,0.8620557,0.13794424,0.14730883,0.14730883
